"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"BMACBUS","197907","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197908","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197909","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197910","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197911","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197912","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197913","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198001","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198002","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198003","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198004","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198005","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198006","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198007","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198008","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198009","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198010","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198011","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198012","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198013","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198101","0.571","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198102","0.516","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198103","0.571","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198104","0.553","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198105","0.571","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198106","0.553","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198107","0.571","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198108","0.571","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198109","0.553","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198110","0.571","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198111","0.553","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198112","0.571","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198113","6.723","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198201","1.553","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198202","1.403","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198203","1.553","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198204","1.503","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198205","1.553","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198206","1.503","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198207","1.553","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198208","1.553","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198209","1.503","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198210","1.553","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198211","1.503","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198212","1.553","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198213","18.285","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198301","2.864","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198302","2.587","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198303","2.864","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198304","2.772","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198305","2.864","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198306","2.772","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198307","2.864","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198308","2.864","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198309","2.772","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198310","2.864","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198311","2.772","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198312","2.864","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198313","33.72","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198401","3.495","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198402","3.27","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198403","3.495","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198404","3.382","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198405","3.495","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198406","3.382","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198407","3.495","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198408","3.495","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198409","3.382","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198410","3.495","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198411","3.382","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198412","3.495","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198413","41.265","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198501","4.224","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198502","3.816","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198503","4.224","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198504","4.088","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198505","4.224","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198506","4.088","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198507","4.224","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198508","4.224","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198509","4.088","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198510","4.224","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198511","4.088","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198512","4.224","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198513","49.738","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198601","4.878","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198602","4.406","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198603","4.878","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198604","4.721","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198605","4.878","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198606","4.721","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198607","4.878","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198608","4.878","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198609","4.721","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198610","4.878","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198611","4.721","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198612","4.878","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198613","57.437","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198701","5.612","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198702","5.068","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198703","5.612","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198704","5.431","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198705","5.612","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198706","5.431","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198707","5.612","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198708","5.612","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198709","5.431","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198710","5.612","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198711","5.431","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198712","5.612","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198713","66.071","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198801","5.685","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198802","5.319","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198803","5.685","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198804","5.502","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198805","5.685","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198806","5.502","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198807","5.685","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198808","5.685","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198809","5.502","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198810","5.685","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198811","5.502","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198812","5.685","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198813","67.125","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198901","5.783","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198902","5.223","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198903","5.783","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198904","5.597","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198905","5.783","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198906","5.597","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198907","5.783","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198908","5.783","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198909","5.597","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198910","5.783","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198911","5.597","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","198912","5.783","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
